contig	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.58	PSC.63	PSC.61	PSC.52	PSC.54	PSC.59	PSC.69	PSC.67	PSC.78	PSC.71
162	Phel_contig_11721	149.940945959463	2.02119646219561	0.618528941055157	3.26774759924349	0.00108406996421583	0.00528766214778498	62	46	64	103	42	298	47	142	523	75
163	Phel_contig_11727	162.66037910295	3.58183718568608	0.846736087217567	4.23016951770208	2.33515274249113e-05	0.000198824502617243	91	5	3	17	15	118	364	309	35	608
164	Phel_contig_11749	28.7950072262669	3.63010001766769	0.755357790889274	4.80580204699287	1.54132345903808e-06	1.8356743632663e-05	5	2	14	1	0	23	64	101	39	35
165	Phel_contig_11761	1008.50535878783	5.46028254638863	0.589181376304142	9.26757492003612	1.90426126152749e-20	3.194692133691e-18	69	18	7	43	113	1019	1206	1640	2093	3324
166	Phel_contig_11765	38.1555186175304	3.61283073215166	0.597959688499457	6.04193025322132	1.52281296775127e-09	3.71183953699946e-08	10	3	5	7	6	19	50	159	26	110
167	Phel_contig_11777	114.349906001866	2.59616164901909	0.597566471836912	4.34455708506958	1.39556950462401e-05	0.000127749370147091	40	18	12	82	24	93	327	102	241	106
168	Phel_contig_1180	3206.48212127525	7.85482287891894	0.871604234207755	9.0119145486467	2.02490083881279e-19	2.95875026866957e-17	22	64	25	15	22	551	10310	1180	390	16487
169	Phel_contig_11805	50.4016420397803	2.24059767822279	0.315225491780988	7.10792031939951	1.17804533788392e-12	5.71730646303736e-11	19	18	18	15	25	98	75	82	63	70
170	Phel_contig_11807	19.3249379700087	2.05748307886185	0.76174303045474	2.70101989332753	0.00691272036626221	0.0240895937851052	5	3	9	20	3	29	15	8	71	14
171	Phel_contig_11813	52.6645516035427	2.7009222946089	0.457061456403172	5.90931975726789	3.43523318443546e-09	7.69684810276892e-08	13	16	6	10	33	47	83	180	54	93
172	Phel_contig_11816	39.1723020913772	6.07894552706486	0.955378476187264	6.36286631799032	1.98023032654686e-10	6.02673010245135e-09	5	1	0	0	0	49	87	51	13	160
173	Phel_contig_11843	70.8920077291617	2.56572784925408	0.650225328556397	3.94590572924989	7.9498889673079e-05	0.000568584427246037	23	24	15	26	23	33	105	365	123	11
174	Phel_contig_11849	47.5640100004193	4.008231046369	0.611981985393279	6.549589925908	5.76952906782193e-11	1.94305156140353e-09	14	3	1	4	8	37	142	105	45	92
175	Phel_contig_11850	17.7005688788498	4.70529702615911	1.09816106267124	4.28470575592404	1.82981197594072e-05	0.000161149157103425	0	0	3	3	1	4	31	24	2	102
176	Phel_contig_11852	146.795850918548	8.59359699438716	1.00578732398608	8.54414923458124	1.29486625045985e-17	1.44228995717204e-15	4	0	0	0	0	94	95	267	215	745
177	Phel_contig_11859	18.1006214617973	6.02342908535716	0.938121037952652	6.42073766782018	1.35615557661911e-10	4.26592549321229e-09	0	0	0	1	2	20	26	53	30	45
178	Phel_contig_11861	26.4536185919917	3.25087498468839	0.790010731693039	4.11497572662282	3.87220161095645e-05	0.000307768043653427	5	1	16	1	3	22	17	138	56	19
179	Phel_contig_11874	219.201164030795	3.52482191027513	0.661505464268452	5.32848494936194	9.9035402228476e-08	1.60883691677557e-06	75	42	24	11	34	312	90	429	101	1045
180	Phel_contig_11876	437.641492219188	3.63243444329391	0.999255631969531	3.63514032553851	0.000277829366449036	0.00167091093634696	16	15	29	282	16	454	13	194	1591	1431
181	Phel_contig_11879	8.62538852283943	6.06665400406121	1.40100384373728	4.33021938603537	1.48960860831432e-05	0.000134993607058241	0	1	0	0	0	1	1	23	44	13
182	Phel_contig_11883	90.0300120500937	4.91475383878682	0.563337148124128	8.7243560186872	2.67699656216926e-18	3.30706420757437e-16	7	1	7	11	5	195	110	191	51	289
183	Phel_contig_11893	41.250590977267	2.72105292739013	0.469730040786994	5.79280159052894	6.92218674207922e-09	1.44827706910107e-07	14	16	11	11	6	31	50	154	81	44
184	Phel_contig_11920	1.39409627783567	4.0233560007119	1.55936790205837	2.58011980072251	0.00987660452040858	0.0321584231047879	0	0	0	0	0	1	5	3	1	3
185	Phel_contig_11921	122.969570854466	2.53249330153482	0.78718651572629	3.2171451758142	0.0012947306623678	0.00611862109925786	109	17	29	3	31	78	154	150	54	563
186	Phel_contig_11924	12.3713414960974	4.17860550509598	0.893139347106872	4.67855941923469	2.88897454483293e-06	3.19302766081616e-05	0	0	1	6	0	22	30	24	23	9
187	Phel_contig_1193	3212.00240912991	6.75551908262687	0.65369271614819	10.3343955282736	4.92507331992911e-25	1.22801507054159e-22	82	35	32	26	152	11789	962	6241	1979	9401
188	Phel_contig_11931	60.6782584614793	2.3926876621263	0.613635360386172	3.89920108355643	9.65106012625274e-05	0.000675673653043011	28	18	27	9	21	29	173	92	21	160
189	Phel_contig_1194	443.347982385381	2.65341678805412	0.468910945913799	5.65867956629424	1.52542059017556e-08	2.96976223494207e-07	287	92	64	88	115	894	438	1158	334	919
190	Phel_contig_1196	1189.8770130729	2.26947029071124	0.475390045457792	4.77391210101126	1.80681266149606e-06	2.10934512517784e-05	369	325	753	350	362	2264	960	1405	3419	922
191	Phel_contig_11965	7.03794346626077	2.59640499376653	1.00102674207569	2.59374188983475	0.0094937729947737	0.0310944519705905	2	0	0	6	3	17	2	3	21	11
192	Phel_contig_11974	6.02891828773878	3.29539498710703	1.05396501849349	3.1266644805891	0.00176801574396817	0.0079200810762431	0	5	1	0	0	6	2	24	12	12
193	Phel_contig_11975	1063.57173846391	5.4521630792093	0.765109348906111	7.12599197357129	1.03333739202397e-12	5.06932195675586e-11	39	12	42	57	114	82	2402	5166	405	2735
194	Phel_contig_11982	20.9004540774161	4.5870635846635	0.627054247881928	7.31525797035543	2.56887400082441e-13	1.42483382845726e-11	2	2	2	1	2	54	31	54	21	32
195	Phel_contig_12	19559.9808761563	2.2545595438595	0.460464527065454	4.89627194135417	9.76718802653515e-07	1.21960844365038e-05	7994	7155	5611	6318	9691	29658	30879	20084	8072	61555
196	Phel_contig_1200	42.2368693022854	5.18768429111124	0.823552295407896	6.29915588850595	2.99270897852735e-10	8.69902081480387e-09	6	4	0	1	1	133	13	33	110	83
197	Phel_contig_12002	2.30969298152431	4.1422804490666	1.34607803283388	3.07729592789351	0.00208887812603491	0.00907763506705739	0	0	0	1	0	1	4	11	2	5
198	Phel_contig_1201	1556.74104129462	3.65496051834882	0.945187007999034	3.86691785584992	0.000110219533013057	0.000758750371891806	367	33	18	43	845	1995	3384	2225	106	5833
199	Phel_contig_12060	68.3342392935835	5.38521165703622	0.792847768336096	6.79223915624794	1.10406320753423e-11	4.35504061746957e-10	9	0	0	7	1	51	244	130	104	82
200	Phel_contig_1207	4150.92901638146	7.01921358242745	0.401148676902874	17.497785700355	1.48948219309138e-68	6.74685784063961e-65	54	48	55	72	120	7141	9795	10218	2416	9677
201	Phel_contig_12070	738.95651620204	6.60262216518033	1.3123046796168	5.03131800696493	4.87119380125563e-07	6.71685972250257e-06	39	0	8	28	4	111	1587	459	64	4592
202	Phel_contig_12096	382.018152110278	3.11574664763099	1.24767812526711	2.49723593331731	0.0125165648761875	0.0390064442386223	12	14	16	380	14	474	8	671	1591	463
203	Phel_contig_12097	68.9048376561666	3.64322139244657	0.764940007799617	4.76275440596505	1.90968207438841e-06	2.21705849712636e-05	22	8	11	2	11	24	42	82	58	408
204	Phel_contig_12105	337.984432105158	6.45037105556836	0.970571648134288	6.64595042310147	3.01266659135604e-11	1.0888065507962e-09	20	8	4	6	2	24	213	352	64	2584
205	Phel_contig_12106	77.9550999621105	2.08088227786577	0.688000734597225	3.02453496519008	0.00249015685991234	0.0105089259532139	28	29	32	27	46	34	50	276	9	291
206	Phel_contig_12129	39.4437663116742	4.35332618537071	0.629151368487022	6.9193621812181	4.53681609319191e-12	1.94175728788614e-10	7	2	2	2	7	18	94	141	37	83
207	Phel_contig_12131	68.7925454473436	2.93734192227766	0.512058891080811	5.73633613914557	9.67465606418674e-09	1.96368784550013e-07	17	15	7	37	10	65	50	128	169	167
208	Phel_contig_12162	26.2570975243837	3.87610603000132	0.761579744186246	5.08956029830201	3.58894726569358e-07	5.10682768518429e-06	7	1	2	4	4	4	87	86	29	32
209	Phel_contig_12173	6.63505984281048	2.28843878952062	0.877833004085834	2.60691814829151	0.00913611968465353	0.0302069903636878	4	0	3	3	2	9	5	18	20	1
210	Phel_contig_12174	184.992529776745	3.8165412264991	0.639956602131855	5.96375006334062	2.4651371845226e-09	5.72628191461157e-08	12	21	40	6	55	484	495	419	69	146
211	Phel_contig_12176	204.050911875404	2.54307226202824	0.616366340578407	4.12591034682683	3.69271112136155e-05	0.000295790179815467	70	25	153	14	47	332	459	564	178	140
212	Phel_contig_1218	285.408093209562	4.77094893258738	0.631007980109577	7.56083771200307	4.00481661809702e-14	2.61014163181393e-12	53	10	6	13	26	883	154	856	177	640
213	Phel_contig_12196	94.6097566141774	2.16385763252019	0.520309212199056	4.15879169883381	3.19935483107114e-05	0.000261038924043385	32	11	46	20	80	97	208	97	178	117
214	Phel_contig_12199	22.8303978828789	2.08563953622552	0.483741241697732	4.31147761746711	1.62167192240862e-05	0.000145506105999411	4	7	11	15	10	33	54	33	20	30
215	Phel_contig_12203	53.1589110650536	2.32595891988094	0.714522962259109	3.2552612620411	0.00113288097795056	0.00547270515797018	8	12	17	55	3	54	53	56	196	41
216	Phel_contig_12208	44.0606372672135	2.12312017555032	0.759868988198425	2.79406082959646	0.00520506866571614	0.0191218378206047	18	10	14	28	19	89	25	28	170	4
217	Phel_contig_12209	23.8961638738485	5.35946084481688	1.10526572317678	4.84902474801498	1.24069943273741e-06	1.50803797777e-05	5	0	0	0	1	2	96	80	21	25
218	Phel_contig_1221	4410.63111852157	3.72727066581952	0.86697786111426	4.29915322293137	1.71451913334408e-05	0.000152228686723376	1944	116	173	46	1029	18879	4745	10230	1555	3405
219	Phel_contig_12250	6.89902425232778	4.58610078626565	1.05584473377586	4.34353711256869	1.40206778741258e-05	0.000128301004465653	2	0	0	0	1	5	8	31	11	13
220	Phel_contig_12263	24.5485492965921	3.65003681264638	0.70097895897211	5.2070561689878	1.91860031143752e-07	2.91631539509223e-06	11	3	2	3	0	22	50	94	18	44
221	Phel_contig_12268	7.80599712951466	3.49183393328484	0.894324687956651	3.90443647626788	9.44451946094317e-05	0.00066292135823738	0	3	1	1	2	7	3	22	8	32
222	Phel_contig_12276	15.2602294391865	3.15385964208494	0.833309762203083	3.78473862318239	0.000153870208400794	0.00100744026112185	1	2	10	3	0	12	16	68	36	8
223	Phel_contig_12281	125.366631165583	2.58824930444521	0.406140626646239	6.37279093652371	1.85618840784291e-10	5.67463313254834e-09	46	35	57	28	22	154	312	228	143	161
224	Phel_contig_12284	147.527714666929	2.92398296698354	0.865362731200723	3.37891020904771	0.0007277377268375	0.00376660749190432	62	1	37	15	71	35	82	253	92	820
225	Phel_contig_12289	4.98362336991867	4.05673515026375	1.13126707041071	3.58601010881624	0.00033577594777412	0.00196210738391245	2	0	1	0	0	3	3	20	9	13
226	Phel_contig_12292	486.844115322071	2.7080914958091	0.419324137734893	6.45822945093903	1.059350417351e-10	3.38319925296893e-09	143	135	123	134	163	1426	406	611	355	1131
227	Phel_contig_12298	12.5818602698189	3.51002962459419	1.13939934474117	3.08059649217329	0.00206586404284855	0.00900709965142367	3	0	0	7	1	25	6	2	63	4
228	Phel_contig_12299	162.949915691194	3.99270245398097	0.55491400525746	7.19517333524226	6.23814653556822e-13	3.19887446308817e-11	27	6	7	54	10	207	251	499	313	221
229	Phel_contig_12315	4.93404575384576	3.58877838458007	1.02768025681253	3.49211572450667	0.000479210579005494	0.00265416448261897	2	0	1	0	1	9	13	3	9	6
230	Phel_contig_12323	26.6375452494624	2.58800059365413	0.508438971924706	5.09009091859579	3.5789187396426e-07	5.09522543247809e-06	9	9	9	4	10	26	31	105	50	19
231	Phel_contig_12328	23.2438223604964	2.29048210953773	0.695252341201573	3.29446155561187	0.000986104325335284	0.00487988771922111	14	4	16	1	6	67	12	22	40	35
232	Phel_contig_12333	54.4394256082199	2.47690441094963	0.900430650271411	2.75079975365458	0.00594499723506485	0.02130938358208	25	16	2	43	3	39	128	11	200	16
233	Phel_contig_12337	88.9862414741341	2.52471601629631	0.348404124694935	7.2465158628847	4.27629116955578e-13	2.2523457636858e-11	31	22	30	22	37	141	179	173	67	155
234	Phel_contig_12351	11.1148104259436	4.02475467834218	0.795617284687204	5.05865666295135	4.22220290176996e-07	5.90586878354627e-06	1	1	1	2	2	5	28	29	10	29
235	Phel_contig_1236	2650.79347175005	2.73341460438533	0.449906171180521	6.0755214742066	1.23585439314341e-09	3.075828818393e-08	1388	703	372	468	779	5114	1732	5724	2652	7116
236	Phel_contig_12364	73.8068422077489	2.97012861110226	0.662890204744357	4.48057399226118	7.44425662429771e-06	7.37049204135385e-05	36	7	8	16	23	40	96	143	28	331
237	Phel_contig_12367	13.7125317531523	3.31485860274869	1.03628829790101	3.19878030994164	0.00138010293587784	0.00643369426951766	0	4	2	1	7	9	57	22	0	26
238	Phel_contig_12368	53.4004180488372	7.58049707588632	0.947565860974294	7.99996853843173	1.24451005960802e-15	1.03752436809898e-13	0	1	0	2	0	50	143	86	99	110
239	Phel_contig_12377	16.7260359942773	3.77537230347735	1.36153151063884	2.77288646937442	0.00555615010756886	0.0201815351368429	5	7	0	0	0	46	5	7	0	87
240	Phel_contig_12388	18.3551932232151	3.83421937404339	0.698656091068233	5.48799248022147	4.06527366985369e-08	7.1604671289231e-07	5	1	2	1	4	11	33	79	36	14
241	Phel_contig_12389	81.0101632656701	4.49363219019325	0.594978690097856	7.5525935045744	4.26675106223278e-14	2.747909013492e-12	3	2	2	23	8	194	80	177	158	125
242	Phel_contig_124	4035.83345883681	5.03151522494804	0.598017422833344	8.41365992500561	3.97411815214238e-17	4.17021556520949e-15	655	229	68	68	251	6711	10639	8087	3315	7799
243	Phel_contig_12405	88.4771569614397	2.03761563974568	0.447339778417074	4.55496188368457	5.2395078082792e-06	5.42267110485195e-05	40	23	18	24	88	106	104	301	95	111
244	Phel_contig_1241	28.0558047552921	2.04851972014833	0.493230697159968	4.15326891035726	3.27759191372899e-05	0.000266621948612172	22	12	5	5	15	23	33	88	44	37
245	Phel_contig_12424	40.2321529830192	4.07145551802552	0.995893452081422	4.08824408827688	4.34650684960985e-05	0.00034052857641596	12	0	0	11	1	4	128	69	67	82
246	Phel_contig_12480	1100.01269557621	4.00361913173112	0.526662405341035	7.60186998564785	2.91881903439617e-14	1.9587077460943e-12	143	126	150	125	149	2671	2811	3531	455	509
247	Phel_contig_1249	3473.04090515933	2.77124025793555	0.481553581966788	5.75479107977371	8.67490107745359e-09	1.77668772782995e-07	1720	884	562	574	1007	10621	4467	6186	1774	5382
248	Phel_contig_12490	28.7555813521573	2.63358382646177	0.455684933874785	5.77939631242107	7.49691402530994e-09	1.55654033139705e-07	8	15	6	6	8	26	57	47	35	67
249	Phel_contig_12497	364.591943453276	2.47822722666544	0.785079643709281	3.15665709399433	0.00159588897552115	0.00726273787285899	148	59	63	271	55	544	128	125	1764	138
250	Phel_contig_12504	44.2040088851587	5.64976136890915	0.974695130543795	5.79643951412486	6.77375994997649e-09	1.4205034561764e-07	5	1	2	1	0	127	1	111	42	143
251	Phel_contig_12511	49.374884026555	2.34509639430853	0.492609933839221	4.76055441276165	1.93061873021358e-06	2.23754182728122e-05	12	23	17	16	20	56	14	127	106	103
252	Phel_contig_1252	506.178275675659	4.50927849539755	0.558400197013644	8.07535262256967	6.72819259922971e-16	5.87970477369341e-14	63	39	25	66	36	1952	225	582	467	1257
253	Phel_contig_12524	27.7458963129782	2.39445906339383	0.704088098092224	3.4007946873151	0.000671902717107714	0.00352283088129626	18	5	7	10	7	38	90	31	43	4
254	Phel_contig_12532	125.284843987316	2.79808230148246	0.919096937996139	3.04438213838791	0.00233158769437487	0.00995098780743093	13	7	110	13	18	75	594	86	12	189
255	Phel_contig_12555	495.351143066479	3.43259446971039	0.767227033843689	4.47402700673049	7.67600404130422e-06	7.56960950052852e-05	14	251	107	47	28	152	1116	492	441	1996
256	Phel_contig_12572	40.6521953825296	2.51813898942998	0.754641109609994	3.33686961571889	0.000847276857806663	0.0042913325459317	39	3	6	9	6	150	41	37	18	69
257	Phel_contig_12587	5.5445481083585	2.15340656159063	0.758661383327248	2.83842911859633	0.00453361873759449	0.0171012755101101	1	1	2	4	3	14	6	5	10	6
258	Phel_contig_12593	53.5137982978596	2.19967332381518	0.645507157737709	3.40766682049556	0.000655208442644624	0.00344901318113414	21	22	13	33	14	74	21	66	217	22
259	Phel_contig_12594	4.84666365606462	2.67353855295312	0.964181686940985	2.77285763582104	0.0055566424103685	0.0201815351368429	0	1	2	4	0	15	8	5	3	7
260	Phel_contig_12609	51.3867253444795	4.20225080051291	0.724265362081045	5.80208721902495	6.54944764384137e-09	1.37985184545985e-07	10	5	5	6	2	21	65	132	17	249
261	Phel_contig_12616	85.7003944347615	2.26798944340677	0.402384253574332	5.63637722714169	1.73664743455026e-08	3.33794936182509e-07	21	37	37	27	37	118	180	163	45	165
262	Phel_contig_12622	36.8018722307675	3.62206259275218	0.636528015192348	5.69034277565561	1.26784603335191e-08	2.50600141777733e-07	5	6	2	13	4	29	88	29	38	126
263	Phel_contig_12643	248.451404629709	2.98194285440951	0.913206749936378	3.26535349702273	0.00109327543814139	0.00532491753724135	28	23	17	216	22	282	123	77	1371	62
264	Phel_contig_12654	57.1028822748678	3.9609783981017	0.668437454259226	5.92572778928334	3.10917259868145e-09	7.03589449516773e-08	8	2	8	12	7	36	140	23	81	201
265	Phel_contig_12667	35.2743647545693	5.32098240302917	0.96556522523493	5.51074361831386	3.57320873597991e-08	6.3786330911326e-07	7	0	1	0	1	12	142	97	14	61
266	Phel_contig_12668	8.91387366996311	2.10763055901607	0.729560048723401	2.8889062150594	0.00386584353456789	0.0150179953662787	5	9	0	2	2	8	19	11	16	12
267	Phel_contig_12682	17.3161088191399	2.89709233419581	0.937357567047481	3.09070138871463	0.00199684340215229	0.00875749717342181	12	3	6	0	0	3	20	73	22	40
268	Phel_contig_12691	29.548249102512	4.10310844056181	0.789751764018383	5.19544067832725	2.04235456592251e-07	3.08715864252737e-06	4	0	1	6	7	6	42	149	28	69
269	Phel_contig_127	4866.2913489254	5.23890535280567	0.667217135313753	7.85187471293303	4.09863833714272e-15	3.21944487649898e-13	804	111	95	70	239	12922	9545	8558	2532	10622
270	Phel_contig_1272	238.918478872089	2.41190958659938	0.583655108760954	4.13242264206278	3.58959595647845e-05	0.000288718670923857	85	68	83	85	85	290	768	112	82	525
271	Phel_contig_12720	13.5971569688039	3.2387144491212	0.587274806358063	5.51481932147886	3.49138451875048e-08	6.24268739806582e-07	3	3	4	2	2	18	18	49	24	13
272	Phel_contig_12726	22.896611512489	3.58422326748656	0.659351505134966	5.43598253673947	5.44952924085147e-08	9.30322272034305e-07	3	7	4	0	5	43	44	54	48	9
273	Phel_contig_12738	126.784708226429	2.77463165233402	0.716588191493289	3.87200303503746	0.000107944607798282	0.000744409680472392	54	10	50	18	39	34	94	183	86	677
274	Phel_contig_12759	5.37090383783132	5.98179301329301	1.39729550404871	4.28097921732417	1.86072736470468e-05	0.00016360675612405	0	0	0	0	0	8	0	24	14	9
275	Phel_contig_12762	28.1518306803074	3.35074508251767	0.974596422252972	3.43808473539412	0.000585844342530223	0.00314976805960166	10	3	10	0	3	118	1	70	10	50
276	Phel_contig_12765	30.0069465975995	2.5366132706619	0.62477632407175	4.06003424414429	4.90655193234674e-05	0.00037637671018154	26	6	5	7	2	28	73	49	45	41
277	Phel_contig_12766	9.75645725616548	3.18719308870067	1.07665149505424	2.960282973034	0.00307356589491386	0.0124583704536866	8	0	1	0	1	48	7	10	10	4
278	Phel_contig_12801	77.1382190022458	2.61673541402492	0.420362713034557	6.22494653518379	4.81720254123506e-10	1.33312134016311e-08	36	11	19	24	26	123	85	82	171	146
